'Elapsed time','V1'
'23:56.344',0.115
'23:56.347',0.120
'23:56.350',0.110
'23:56.353',0.105
'23:56.356',0.105
'23:56.358',0.100
'23:56.361',0.105
'23:56.364',0.100
'23:56.367',0.115
'23:56.369',0.120
'23:56.372',0.110
'23:56.375',0.130
'23:56.378',0.130
'23:56.381',0.120
'23:56.383',0.120
'23:56.386',0.125
'23:56.389',0.120
'23:56.392',0.100
'23:56.394',0.095
'23:56.397',0.105
'23:56.400',0.105
'23:56.403',0.110
'23:56.406',0.125
'23:56.408',0.125
'23:56.411',0.135
'23:56.414',0.120
'23:56.417',0.125
'23:56.419',0.110
'23:56.422',0.105
'23:56.425',0.100
'23:56.428',0.100
'23:56.431',0.105
'23:56.433',0.100
'23:56.436',0.110
'23:56.439',0.115
'23:56.442',0.125
'23:56.444',0.120
'23:56.447',0.120
'23:56.450',0.120
'23:56.453',0.120
'23:56.456',0.100
'23:56.458',0.105
'23:56.461',0.105
'23:56.464',0.100
'23:56.467',0.105
'23:56.469',0.100
'23:56.472',0.125
'23:56.475',0.120
'23:56.478',0.130
'23:56.481',0.130
'23:56.483',0.125
'23:56.486',0.115
'23:56.489',0.105
'23:56.492',0.105
'23:56.494',0.100
'23:56.497',0.095
'23:56.500',0.100
'23:56.503',0.115
'23:56.506',0.120
'23:56.508',0.125
'23:56.511',0.130
'23:56.514',0.120
'23:56.517',0.120
'23:56.519',0.110
'23:56.522',0.115
'23:56.525',0.100
'23:56.528',0.115
'23:56.531',0.100
'23:56.533',0.105
'23:56.536',0.115
'23:56.539',0.110
'23:56.542',0.120
'23:56.544',0.130
'23:56.547',0.120
'23:56.550',0.130
'23:56.553',0.110
'23:56.556',0.095
'23:56.558',0.105
'23:56.561',0.105
'23:56.564',0.105
'23:56.567',0.105
'23:56.569',0.120
'23:56.572',0.120
'23:56.575',0.135
'23:56.578',0.145
'23:56.581',0.125
'23:56.583',0.120
'23:56.586',0.110
'23:56.589',0.115
'23:56.592',0.100
'23:56.594',0.105
'23:56.597',0.120
'23:56.600',0.115
'23:56.603',0.110
'23:56.606',0.130
'23:56.608',0.130
'23:56.611',0.125
'23:56.614',0.140
'23:56.617',0.120
'23:56.619',0.115
'23:56.622',0.120
'23:56.625',0.110
'23:56.628',0.110
'23:56.631',0.105
'23:56.633',0.115
'23:56.636',0.120
'23:56.639',0.125
'23:56.642',0.140
'23:56.644',0.140
'23:56.647',0.160
'23:56.650',0.150
'23:56.653',0.155
'23:56.656',0.140
'23:56.658',0.140
'23:56.661',0.145
'23:56.664',0.145
'23:56.667',0.170
'23:56.669',0.165
'23:56.672',0.185
'23:56.675',0.195
'23:56.678',0.210
'23:56.681',0.180
'23:56.683',0.175
'23:56.686',0.155
'23:56.689',0.135
'23:56.692',0.105
'23:56.694',0.105
'23:56.697',0.100
'23:56.700',0.095
'23:56.703',0.095
'23:56.706',0.105
'23:56.708',0.110
'23:56.711',0.110
'23:56.714',0.115
'23:56.717',0.110
'23:56.719',0.115
'23:56.722',0.100
'23:56.725',0.085
'23:56.728',0.085
'23:56.731',0.090
'23:56.733',0.105
'23:56.736',0.115
'23:56.739',0.145
'23:56.742',0.145
'23:56.744',0.140
'23:56.747',0.130
'23:56.750',0.135
'23:56.753',0.120
'23:56.756',0.115
'23:56.758',0.100
'23:56.761',0.110
'23:56.764',0.120
'23:56.767',0.105
'23:56.769',0.115
'23:56.772',0.125
'23:56.775',0.125
'23:56.778',0.135
'23:56.781',0.135
'23:56.783',0.115
'23:56.786',0.115
'23:56.789',0.100
'23:56.792',0.100
'23:56.794',0.100
'23:56.797',0.100
'23:56.800',0.110
'23:56.803',0.105
'23:56.806',0.115
'23:56.808',0.130
'23:56.811',0.135
'23:56.814',0.140
'23:56.817',0.130
'23:56.819',0.125
'23:56.822',0.135
'23:56.825',0.125
'23:56.828',0.135
'23:56.831',0.155
'23:56.833',0.200
'23:56.836',0.230
'23:56.839',0.265
'23:56.842',0.280
'23:56.844',0.260
'23:56.847',0.240
'23:56.850',0.175
'23:56.853',0.110
'23:56.856',0.050
'23:56.858',-0.015
'23:56.861',-0.045
'23:56.864',-0.045
'23:56.867',-0.030
'23:56.869',-0.010
'23:56.872',0.025
'23:56.875',0.040
'23:56.878',0.075
'23:56.881',0.115
'23:56.883',0.230
'23:56.886',0.365
'23:56.889',0.525
'23:56.892',0.680
'23:56.894',0.800
'23:56.897',0.885
'23:56.900',0.940
'23:56.903',0.985
'23:56.906',1.000
'23:56.908',1.050
'23:56.911',1.050
'23:56.914',1.015
'23:56.917',0.970
'23:56.919',0.905
'23:56.922',0.825
'23:56.925',0.735
'23:56.928',0.615
'23:56.931',0.500
'23:56.933',0.400
'23:56.936',0.315
'23:56.939',0.250
'23:56.942',0.220
'23:56.944',0.210
'23:56.947',0.180
'23:56.950',0.190
'23:56.953',0.190
'23:56.956',0.165
'23:56.958',0.145
'23:56.961',0.130
'23:56.964',0.130
'23:56.967',0.130
'23:56.969',0.130
'23:56.972',0.145
'23:56.975',0.125
'23:56.978',0.140
'23:56.981',0.140
'23:56.983',0.135
'23:56.986',0.115
'23:56.989',0.115
'23:56.992',0.105
'23:56.994',0.100
'23:56.997',0.095
'23:57.000',0.090
'23:57.003',0.100
'23:57.006',0.115
'23:57.008',0.105
'23:57.011',0.115
'23:57.014',0.110
'23:57.017',0.110
'23:57.019',0.105
'23:57.022',0.095
'23:57.025',0.080
'23:57.028',0.065
'23:57.031',0.085
'23:57.033',0.085
'23:57.036',0.095
'23:57.039',0.100
'23:57.042',0.100
'23:57.044',0.095
'23:57.047',0.095
'23:57.050',0.100
'23:57.053',0.085
'23:57.056',0.080
'23:57.058',0.075
'23:57.061',0.070
'23:57.064',0.070
'23:57.067',0.075
'23:57.069',0.080
'23:57.072',0.075
'23:57.075',0.080
'23:57.078',0.080
'23:57.081',0.075
'23:57.083',0.085
'23:57.086',0.060
'23:57.089',0.070
'23:57.092',0.060
'23:57.094',0.050
'23:57.097',0.050
'23:57.100',0.050
'23:57.103',0.060
'23:57.106',0.050
'23:57.108',0.050
'23:57.111',0.060
'23:57.114',0.065
'23:57.117',0.055
'23:57.119',0.045
'23:57.122',0.045
'23:57.125',0.045
'23:57.128',0.035
'23:57.131',0.025
'23:57.133',0.030
'23:57.136',0.030
'23:57.139',0.035
'23:57.142',0.030
'23:57.144',0.045
'23:57.147',0.025
'23:57.150',0.025
'23:57.153',0.020
'23:57.156',0.000
'23:57.158',-0.005
'23:57.161',-0.010
'23:57.164',-0.015
'23:57.167',-0.025
'23:57.169',-0.020
'23:57.172',-0.025
'23:57.175',-0.025
'23:57.178',-0.030
'23:57.181',-0.045
'23:57.183',-0.050
'23:57.186',-0.060
'23:57.189',-0.055
'23:57.192',-0.070
'23:57.194',-0.065
'23:57.197',-0.080
'23:57.200',-0.075
'23:57.203',-0.085
'23:57.206',-0.080
'23:57.208',-0.065
'23:57.211',-0.060
'23:57.214',-0.055
'23:57.217',-0.070
'23:57.219',-0.080
'23:57.222',-0.085
'23:57.225',-0.090
'23:57.228',-0.100
'23:57.231',-0.090
'23:57.233',-0.085
'23:57.236',-0.080
'23:57.239',-0.080
'23:57.242',-0.070
'23:57.244',-0.055
'23:57.247',-0.055
'23:57.250',-0.040
'23:57.253',-0.050
'23:57.256',-0.040
'23:57.258',-0.035
'23:57.261',-0.035
'23:57.264',-0.030
'23:57.267',-0.025
'23:57.269',-0.010
'23:57.272',0.010
'23:57.275',0.030
'23:57.278',0.050
'23:57.281',0.050
'23:57.283',0.055
'23:57.286',0.060
'23:57.289',0.060
'23:57.292',0.075
'23:57.294',0.060
'23:57.297',0.075
'23:57.300',0.090
'23:57.303',0.110
'23:57.306',0.135
'23:57.308',0.145
'23:57.311',0.155
'23:57.314',0.155
'23:57.317',0.165
'23:57.319',0.165
'23:57.322',0.155
'23:57.325',0.155
'23:57.328',0.150
'23:57.331',0.170
'23:57.333',0.180
'23:57.336',0.185
'23:57.339',0.195
'23:57.342',0.200
'23:57.344',0.210
'23:57.347',0.195
'23:57.350',0.195
'23:57.353',0.205
'23:57.356',0.185
'23:57.358',0.185
'23:57.361',0.185
'23:57.364',0.175
'23:57.367',0.180
'23:57.369',0.190
'23:57.372',0.185
'23:57.375',0.200
'23:57.378',0.200
'23:57.381',0.200
'23:57.383',0.195
'23:57.386',0.190
'23:57.389',0.185
'23:57.392',0.170
'23:57.394',0.170
'23:57.397',0.175
'23:57.400',0.185
'23:57.403',0.180
'23:57.406',0.190
'23:57.408',0.190
'23:57.411',0.200
'23:57.414',0.195
'23:57.417',0.190
'23:57.419',0.185
'23:57.422',0.175
'23:57.425',0.185
'23:57.428',0.170
'23:57.431',0.175
'23:57.433',0.175
'23:57.436',0.190
'23:57.439',0.190
'23:57.442',0.195
'23:57.444',0.190
'23:57.447',0.200
'23:57.450',0.195
'23:57.453',0.195
'23:57.456',0.195
'23:57.458',0.195
'23:57.461',0.185
'23:57.464',0.180
'23:57.467',0.190
'23:57.469',0.200
'23:57.472',0.210
'23:57.475',0.195
'23:57.478',0.195
'23:57.481',0.195
'23:57.483',0.210
'23:57.486',0.190
'23:57.489',0.205
'23:57.492',0.200
'23:57.494',0.200
'23:57.497',0.200
'23:57.500',0.190
'23:57.503',0.190
'23:57.506',0.205
'23:57.508',0.210
'23:57.511',0.200
'23:57.514',0.200
'23:57.517',0.200
'23:57.519',0.200
'23:57.522',0.195
'23:57.525',0.190
'23:57.528',0.180
'23:57.531',0.175
'23:57.533',0.180
'23:57.536',0.195
'23:57.539',0.210
'23:57.542',0.215
'23:57.544',0.215
'23:57.547',0.215
'23:57.550',0.205
'23:57.553',0.195
'23:57.556',0.205
'23:57.558',0.180
'23:57.561',0.190
'23:57.564',0.190
'23:57.567',0.185
'23:57.569',0.200
'23:57.572',0.200
'23:57.575',0.210
'23:57.578',0.215
'23:57.581',0.215
'23:57.583',0.220
'23:57.586',0.220
'23:57.589',0.210
'23:57.592',0.200
'23:57.594',0.200
'23:57.597',0.200
'23:57.600',0.210
'23:57.603',0.215
'23:57.606',0.210
'23:57.608',0.225
'23:57.611',0.230
'23:57.614',0.235
'23:57.617',0.235
'23:57.619',0.230
'23:57.622',0.245
'23:57.625',0.240
'23:57.628',0.235
'23:57.631',0.240
'23:57.633',0.240
'23:57.636',0.230
'23:57.639',0.230
'23:57.642',0.230
'23:57.644',0.235
'23:57.647',0.215
'23:57.650',0.215
'23:57.653',0.195
'23:57.656',0.190
'23:57.658',0.190
'23:57.661',0.175
'23:57.664',0.165
'23:57.667',0.165
'23:57.669',0.170
'23:57.672',0.200
'23:57.675',0.210
'23:57.678',0.210
'23:57.681',0.215
'23:57.683',0.215
'23:57.686',0.195
'23:57.689',0.195
'23:57.692',0.195
'23:57.694',0.200
'23:57.697',0.210
'23:57.700',0.210
'23:57.703',0.220
'23:57.706',0.220
'23:57.708',0.210
'23:57.711',0.230
'23:57.714',0.225
'23:57.717',0.225
'23:57.719',0.230
'23:57.722',0.215
'23:57.725',0.210
'23:57.728',0.210
'23:57.731',0.215
'23:57.733',0.215
'23:57.736',0.210
'23:57.739',0.215
'23:57.742',0.220
'23:57.744',0.235
'23:57.747',0.230
'23:57.750',0.235
'23:57.753',0.215
'23:57.756',0.225
'23:57.758',0.205
'23:57.761',0.220
'23:57.764',0.220
'23:57.767',0.215
'23:57.769',0.215
'23:57.772',0.220
'23:57.775',0.230
'23:57.778',0.240
'23:57.781',0.250
'23:57.783',0.240
'23:57.786',0.235
'23:57.789',0.255
'23:57.792',0.255
'23:57.794',0.265
'23:57.797',0.305
'23:57.800',0.330
'23:57.803',0.340
'23:57.806',0.360
'23:57.808',0.360
'23:57.811',0.320
'23:57.814',0.275
'23:57.817',0.220
'23:57.819',0.140
'23:57.822',0.065
'23:57.825',0.050
'23:57.828',0.050
'23:57.831',0.090
'23:57.833',0.145
'23:57.836',0.190
'23:57.839',0.220
'23:57.842',0.240
'23:57.844',0.260
'23:57.847',0.305
'23:57.850',0.405
'23:57.853',0.540
'23:57.856',0.660
'23:57.858',0.765
'23:57.861',0.860
'23:57.864',0.930
'23:57.867',0.980
'23:57.869',1.030
'23:57.872',1.065
'23:57.875',1.080
'23:57.878',1.115
'23:57.881',1.105
'23:57.883',1.085
'23:57.886',1.035
'23:57.889',0.980
'23:57.892',0.920
'23:57.894',0.855
'23:57.897',0.770
'23:57.900',0.665
'23:57.903',0.580
'23:57.906',0.470
'23:57.908',0.385
'23:57.911',0.325
'23:57.914',0.290
'23:57.917',0.255
'23:57.919',0.255
'23:57.922',0.245
'23:57.925',0.235
'23:57.928',0.225
'23:57.931',0.225
'23:57.933',0.220
'23:57.936',0.205
'23:57.939',0.210
'23:57.942',0.205
'23:57.944',0.205
'23:57.947',0.210
'23:57.950',0.195
'23:57.953',0.190
'23:57.956',0.180
'23:57.958',0.175
'23:57.961',0.170
'23:57.964',0.150
'23:57.967',0.165
'23:57.969',0.165
'23:57.972',0.175
'23:57.975',0.180
'23:57.978',0.185
'23:57.981',0.170
'23:57.983',0.175
'23:57.986',0.160
'23:57.989',0.175
'23:57.992',0.160
'23:57.994',0.155
'23:57.997',0.155
'23:58.000',0.150
'23:58.003',0.155
'23:58.006',0.165
'23:58.008',0.160
'23:58.011',0.150
'23:58.014',0.150
'23:58.017',0.140
'23:58.019',0.135
'23:58.022',0.130
'23:58.025',0.130
'23:58.028',0.115
'23:58.031',0.120
'23:58.033',0.120
'23:58.036',0.125
'23:58.039',0.125
'23:58.042',0.145
'23:58.044',0.125
'23:58.047',0.120
'23:58.050',0.115
'23:58.053',0.100
'23:58.056',0.110
'23:58.058',0.095
'23:58.061',0.090
'23:58.064',0.100
'23:58.067',0.095
'23:58.069',0.095
'23:58.072',0.100
'23:58.075',0.110
'23:58.078',0.110
'23:58.081',0.110
'23:58.083',0.105
'23:58.086',0.095
'23:58.089',0.075
'23:58.092',0.075
'23:58.094',0.070
'23:58.097',0.055
'23:58.100',0.065
'23:58.103',0.060
'23:58.106',0.070
'23:58.108',0.070
'23:58.111',0.070
'23:58.114',0.065
'23:58.117',0.055
'23:58.119',0.045
'23:58.122',0.035
'23:58.125',0.025
'23:58.128',0.030
'23:58.131',0.030
'23:58.133',0.025
'23:58.136',0.015
'23:58.139',0.015
'23:58.142',0.020
'23:58.144',0.020
'23:58.147',0.010
'23:58.150',0.010
'23:58.153',-0.005
'23:58.156',-0.030
'23:58.158',-0.030
'23:58.161',-0.040
'23:58.164',-0.055
'23:58.167',-0.045
'23:58.169',-0.050
'23:58.172',-0.045
'23:58.175',-0.055
'23:58.178',-0.055
'23:58.181',-0.055
'23:58.183',-0.075
'23:58.186',-0.075
'23:58.189',-0.075
'23:58.192',-0.090
'23:58.194',-0.095
'23:58.197',-0.100
'23:58.200',-0.095
'23:58.203',-0.085
'23:58.206',-0.080
'23:58.208',-0.080
'23:58.211',-0.070
'23:58.214',-0.070
'23:58.217',-0.065
'23:58.219',-0.080
'23:58.222',-0.080
'23:58.225',-0.080
'23:58.228',-0.090
'23:58.231',-0.085
'23:58.233',-0.080
'23:58.236',-0.060
'23:58.239',-0.055
'23:58.242',-0.050
'23:58.244',-0.040
'23:58.247',-0.030
'23:58.250',-0.015
'23:58.253',-0.010
'23:58.256',-0.005
'23:58.258',0.000
'23:58.261',-0.010
'23:58.264',0.005
'23:58.267',0.020
'23:58.269',0.025
'23:58.272',0.040
'23:58.275',0.055
'23:58.278',0.065
'23:58.281',0.070
'23:58.283',0.085
'23:58.286',0.080
'23:58.289',0.075
'23:58.292',0.075
'23:58.294',0.080
'23:58.297',0.095
'23:58.300',0.095
'23:58.303',0.105
'23:58.306',0.110
'23:58.308',0.115
'23:58.311',0.120
'23:58.314',0.130
'23:58.317',0.125
'23:58.319',0.135
'23:58.322',0.125
'23:58.325',0.125
'23:58.328',0.115
'23:58.331',0.115
'23:58.333',0.115
'23:58.336',0.135
'23:58.339',0.135
'23:58.342',0.145
'23:58.344',0.140
'23:58.347',0.140
'23:58.350',0.130
'23:58.353',0.135
'23:58.356',0.125
'23:58.358',0.120
'23:58.361',0.100
'23:58.364',0.105
'23:58.367',0.115
'23:58.369',0.125
'23:58.372',0.125
'23:58.375',0.135
'23:58.378',0.150
'23:58.381',0.145
'23:58.383',0.135
'23:58.386',0.135
'23:58.389',0.135
'23:58.392',0.125
'23:58.394',0.110
'23:58.397',0.110
'23:58.400',0.115
'23:58.403',0.120
'23:58.406',0.135
'23:58.408',0.145
'23:58.411',0.135
'23:58.414',0.140
'23:58.417',0.140
'23:58.419',0.130
'23:58.422',0.125
'23:58.425',0.125
'23:58.428',0.120
'23:58.431',0.115
'23:58.433',0.120
'23:58.436',0.135
'23:58.439',0.145
'23:58.442',0.140
'23:58.444',0.145
'23:58.447',0.145
'23:58.450',0.135
'23:58.453',0.140
'23:58.456',0.140
'23:58.458',0.135
'23:58.461',0.130
'23:58.464',0.135
'23:58.467',0.125
'23:58.469',0.125
'23:58.472',0.150
'23:58.475',0.140
'23:58.478',0.145
'23:58.481',0.155
'23:58.483',0.145
'23:58.486',0.150
'23:58.489',0.140
'23:58.492',0.125
'23:58.494',0.115
'23:58.497',0.130
'23:58.500',0.120
'23:58.503',0.135
'23:58.506',0.145
'23:58.508',0.145
'23:58.511',0.155
'23:58.514',0.155
'23:58.517',0.145
'23:58.519',0.150
'23:58.522',0.135
'23:58.525',0.130
'23:58.528',0.130
'23:58.531',0.130
'23:58.533',0.110
'23:58.536',0.130
'23:58.539',0.130
'23:58.542',0.140
'23:58.544',0.145
'23:58.547',0.150
'23:58.550',0.135
'23:58.553',0.135
'23:58.556',0.120
'23:58.558',0.125
'23:58.561',0.120
'23:58.564',0.115
'23:58.567',0.120
'23:58.569',0.130
'23:58.572',0.130
'23:58.575',0.145
'23:58.578',0.150
'23:58.581',0.130
'23:58.583',0.135
'23:58.586',0.130
'23:58.589',0.120
'23:58.592',0.130
'23:58.594',0.125
'23:58.597',0.130
'23:58.600',0.125
'23:58.603',0.130
'23:58.606',0.130
'23:58.608',0.145
'23:58.611',0.145
'23:58.614',0.145
'23:58.617',0.145
'23:58.619',0.150
'23:58.622',0.140
'23:58.625',0.120
'23:58.628',0.125
'23:58.631',0.120
'23:58.633',0.130
'23:58.636',0.155
'23:58.639',0.135
'23:58.642',0.150
'23:58.644',0.160
'23:58.647',0.160
'23:58.650',0.155
'23:58.653',0.160
'23:58.656',0.165
'23:58.658',0.145
'23:58.661',0.165
'23:58.664',0.160
'23:58.667',0.160
'23:58.669',0.185
'23:58.672',0.185
'23:58.675',0.165
'23:58.678',0.170
'23:58.681',0.150
'23:58.683',0.135
'23:58.686',0.125
'23:58.689',0.115
'23:58.692',0.080
'23:58.694',0.080
'23:58.697',0.095
'23:58.700',0.085
'23:58.703',0.100
'23:58.706',0.095
'23:58.708',0.125
'23:58.711',0.125
'23:58.714',0.120
'23:58.717',0.120
'23:58.719',0.105
'23:58.722',0.100
'23:58.725',0.095
'23:58.728',0.115
'23:58.731',0.120
'23:58.733',0.125
'23:58.736',0.140
'23:58.739',0.135
'23:58.742',0.130
'23:58.744',0.135
'23:58.747',0.135
'23:58.750',0.140
'23:58.753',0.140
'23:58.756',0.125
'23:58.758',0.115
'23:58.761',0.110
'23:58.764',0.115
'23:58.767',0.120
'23:58.769',0.120
'23:58.772',0.130
'23:58.775',0.115
'23:58.778',0.140
'23:58.781',0.140
'23:58.783',0.135
'23:58.786',0.125
'23:58.789',0.125
'23:58.792',0.120
'23:58.794',0.110
'23:58.797',0.120
'23:58.800',0.120
'23:58.803',0.135
'23:58.806',0.140
'23:58.808',0.150
'23:58.811',0.145
'23:58.814',0.150
'23:58.817',0.155
'23:58.819',0.155
'23:58.822',0.170
'23:58.825',0.175
'23:58.828',0.210
'23:58.831',0.240
'23:58.833',0.265
'23:58.836',0.280
'23:58.839',0.265
'23:58.842',0.245
'23:58.844',0.210
'23:58.847',0.165
'23:58.850',0.100
'23:58.853',0.040
'23:58.856',0.000
'23:58.858',-0.025
'23:58.861',-0.030
'23:58.864',-0.020
'23:58.867',-0.005
'23:58.869',0.010
'23:58.872',0.015
'23:58.875',0.045
'23:58.878',0.115
'23:58.881',0.235
'23:58.883',0.405
'23:58.886',0.565
'23:58.889',0.730
'23:58.892',0.820
'23:58.894',0.895
'23:58.897',0.955
'23:58.900',0.990
'23:58.903',1.030
'23:58.906',1.045
'23:58.908',1.060
'23:58.911',1.015
'23:58.914',0.975
'23:58.917',0.905
'23:58.919',0.820
'23:58.922',0.740
'23:58.925',0.645
'23:58.928',0.525
'23:58.931',0.430
'23:58.933',0.345
'23:58.936',0.285
'23:58.939',0.245
'23:58.942',0.215
'23:58.944',0.210
'23:58.947',0.185
'23:58.950',0.190
'23:58.953',0.180
'23:58.956',0.170
'23:58.958',0.140
'23:58.961',0.130
'23:58.964',0.130
'23:58.967',0.120
'23:58.969',0.120
'23:58.972',0.125
'23:58.975',0.130
'23:58.978',0.135
'23:58.981',0.130
'23:58.983',0.120
'23:58.986',0.125
'23:58.989',0.105
'23:58.992',0.105
'23:58.994',0.095
'23:58.997',0.095
'23:59.000',0.100
'23:59.003',0.105
'23:59.006',0.100
'23:59.008',0.105
'23:59.011',0.105
'23:59.014',0.110
'23:59.017',0.105
'23:59.019',0.095
'23:59.022',0.100
'23:59.025',0.100
'23:59.028',0.075
'23:59.031',0.075
'23:59.033',0.075
'23:59.036',0.100
'23:59.039',0.095
'23:59.042',0.090
'23:59.044',0.085
'23:59.047',0.095
'23:59.050',0.100
'23:59.053',0.090
'23:59.056',0.080
'23:59.058',0.070
'23:59.061',0.055
'23:59.064',0.070
'23:59.067',0.070
'23:59.069',0.060
'23:59.072',0.070
'23:59.075',0.075
'23:59.078',0.080
'23:59.081',0.075
'23:59.083',0.080
'23:59.086',0.065
'23:59.089',0.060
'23:59.092',0.055
'23:59.094',0.040
'23:59.097',0.045
'23:59.100',0.040
'23:59.103',0.040
'23:59.106',0.050
'23:59.108',0.050
'23:59.111',0.065
'23:59.114',0.050
'23:59.117',0.050
'23:59.119',0.045
'23:59.122',0.035
'23:59.125',0.020
'23:59.128',0.010
'23:59.131',0.010
'23:59.133',0.020
'23:59.136',0.010
'23:59.139',0.015
'23:59.142',0.015
'23:59.144',0.020
'23:59.147',0.010
'23:59.150',0.015
'23:59.153',-0.010
'23:59.156',-0.005
'23:59.158',-0.020
'23:59.161',-0.020
'23:59.164',-0.030
'23:59.167',-0.040
'23:59.169',-0.035
'23:59.172',-0.030
'23:59.175',-0.035
'23:59.178',-0.030
'23:59.181',-0.035
'23:59.183',-0.055
'23:59.186',-0.065
'23:59.189',-0.080
'23:59.192',-0.090
'23:59.194',-0.080
'23:59.197',-0.090
'23:59.200',-0.090
'23:59.203',-0.095
'23:59.206',-0.090
'23:59.208',-0.095
'23:59.211',-0.080
'23:59.214',-0.075
'23:59.217',-0.075
'23:59.219',-0.080
'23:59.222',-0.100
'23:59.225',-0.100
'23:59.228',-0.100
'23:59.231',-0.100
'23:59.233',-0.110
'23:59.236',-0.095
'23:59.239',-0.085
'23:59.242',-0.070
'23:59.244',-0.060
'23:59.247',-0.055
'23:59.250',-0.050
'23:59.253',-0.045
'23:59.256',-0.050
'23:59.258',-0.050
'23:59.261',-0.045
'23:59.264',-0.045
'23:59.267',-0.035
'23:59.269',-0.025
'23:59.272',-0.010
'23:59.275',0.020
'23:59.278',0.035
'23:59.281',0.035
'23:59.283',0.040
'23:59.286',0.050
'23:59.289',0.050
'23:59.292',0.055
'23:59.294',0.050
'23:59.297',0.060
'23:59.300',0.060
'23:59.303',0.075
'23:59.306',0.095
'23:59.308',0.115
'23:59.311',0.125
'23:59.314',0.135
'23:59.317',0.125
'23:59.319',0.120
'23:59.322',0.120
'23:59.325',0.110
'23:59.328',0.110
'23:59.331',0.125
'23:59.333',0.130
'23:59.336',0.135
'23:59.339',0.150
'23:59.342',0.145
'23:59.344',0.155
'23:59.347',0.160
'23:59.350',0.155
'23:59.353',0.145
'23:59.356',0.140
'23:59.358',0.145
'23:59.361',0.145
'23:59.364',0.135
'23:59.367',0.140
'23:59.369',0.160
'23:59.372',0.160
'23:59.375',0.165
'23:59.378',0.160
'23:59.381',0.165
'23:59.383',0.170
'23:59.386',0.165
'23:59.389',0.155
'23:59.392',0.165
'23:59.394',0.150
'23:59.397',0.150
'23:59.400',0.150
'23:59.403',0.170
'23:59.406',0.155
'23:59.408',0.160
'23:59.411',0.175
'23:59.414',0.180
'23:59.417',0.175
'23:59.419',0.175
'23:59.422',0.165
'23:59.425',0.160
'23:59.428',0.160
'23:59.431',0.155
'23:59.433',0.150
'23:59.436',0.160
'23:59.439',0.155
'23:59.442',0.160
'23:59.444',0.190
'23:59.447',0.190
'23:59.450',0.180
'23:59.453',0.175
'23:59.456',0.160
'23:59.458',0.170
'23:59.461',0.160
'23:59.464',0.160
'23:59.467',0.170
'23:59.469',0.170
'23:59.472',0.165
'23:59.475',0.175
'23:59.478',0.175
'23:59.481',0.190
'23:59.483',0.185
'23:59.486',0.165
'23:59.489',0.165
'23:59.492',0.160
'23:59.494',0.165
'23:59.497',0.165
'23:59.500',0.165
'23:59.503',0.170
'23:59.506',0.180
'23:59.508',0.175
'23:59.511',0.185
'23:59.514',0.185
'23:59.517',0.190
'23:59.519',0.175
'23:59.522',0.175
'23:59.525',0.165
'23:59.528',0.145
'23:59.531',0.165
'23:59.533',0.175
'23:59.536',0.170
'23:59.539',0.170
'23:59.542',0.175
'23:59.544',0.185
'23:59.547',0.185
'23:59.550',0.170
'23:59.553',0.180
'23:59.556',0.165
'23:59.558',0.155
'23:59.561',0.150
'23:59.564',0.155
'23:59.567',0.155
'23:59.569',0.180
'23:59.572',0.170
'23:59.575',0.185
'23:59.578',0.165
'23:59.581',0.175
'23:59.583',0.170
'23:59.586',0.175
'23:59.589',0.160
'23:59.592',0.165
'23:59.594',0.155
'23:59.597',0.145
'23:59.600',0.145
'23:59.603',0.160
'23:59.606',0.175
'23:59.608',0.170
'23:59.611',0.195
'23:59.614',0.180
'23:59.617',0.180
'23:59.619',0.175
'23:59.622',0.175
'23:59.625',0.160
'23:59.628',0.150
'23:59.631',0.165
'23:59.633',0.160
'23:59.636',0.165
'23:59.639',0.170
'23:59.642',0.180
'23:59.644',0.190
'23:59.647',0.180
'23:59.650',0.175
'23:59.653',0.185
'23:59.656',0.190
'23:59.658',0.185
'23:59.661',0.180
'23:59.664',0.200
'23:59.667',0.195
'23:59.669',0.210
'23:59.672',0.230
'23:59.675',0.220
'23:59.678',0.220
'23:59.681',0.200
'23:59.683',0.190
'23:59.686',0.170
'23:59.689',0.150
'23:59.692',0.140
'23:59.694',0.125
'23:59.697',0.130
'23:59.700',0.115
'23:59.703',0.130
'23:59.706',0.130
'23:59.708',0.130
'23:59.711',0.150
'23:59.714',0.145
'23:59.717',0.140
'23:59.719',0.130
'23:59.722',0.125
'23:59.725',0.120
'23:59.728',0.140
'23:59.731',0.140
'23:59.733',0.160
'23:59.736',0.165
'23:59.739',0.170
'23:59.742',0.165
'23:59.744',0.170
'23:59.747',0.160
'23:59.750',0.150
'23:59.753',0.150
'23:59.756',0.140
'23:59.758',0.135
