'Elapsed time','V1'
'17:51.717',0.075
'17:51.719',0.070
'17:51.722',0.060
'17:51.725',0.050
'17:51.728',0.055
'17:51.731',0.070
'17:51.733',0.070
'17:51.736',0.040
'17:51.739',0.035
'17:51.742',0.030
'17:51.744',0.040
'17:51.747',0.020
'17:51.750',0.035
'17:51.753',0.035
'17:51.756',0.025
'17:51.758',-0.005
'17:51.761',-0.005
'17:51.764',-0.005
'17:51.767',0.010
'17:51.769',0.000
'17:51.772',0.000
'17:51.775',-0.025
'17:51.778',-0.020
'17:51.781',-0.025
'17:51.783',-0.020
'17:51.786',-0.045
'17:51.789',-0.050
'17:51.792',-0.080
'17:51.794',-0.085
'17:51.797',-0.090
'17:51.800',-0.100
'17:51.803',-0.100
'17:51.806',-0.120
'17:51.808',-0.140
'17:51.811',-0.155
'17:51.814',-0.155
'17:51.817',-0.135
'17:51.819',-0.150
'17:51.822',-0.175
'17:51.825',-0.200
'17:51.828',-0.235
'17:51.831',-0.225
'17:51.833',-0.210
'17:51.836',-0.215
'17:51.839',-0.225
'17:51.842',-0.235
'17:51.844',-0.240
'17:51.847',-0.235
'17:51.850',-0.210
'17:51.853',-0.215
'17:51.856',-0.225
'17:51.858',-0.230
'17:51.861',-0.230
'17:51.864',-0.195
'17:51.867',-0.160
'17:51.869',-0.160
'17:51.872',-0.140
'17:51.875',-0.130
'17:51.878',-0.120
'17:51.881',-0.090
'17:51.883',-0.055
'17:51.886',-0.040
'17:51.889',-0.045
'17:51.892',-0.025
'17:51.894',-0.015
'17:51.897',0.025
'17:51.900',0.070
'17:51.903',0.085
'17:51.906',0.070
'17:51.908',0.070
'17:51.911',0.070
'17:51.914',0.090
'17:51.917',0.115
'17:51.919',0.115
'17:51.922',0.120
'17:51.925',0.115
'17:51.928',0.120
'17:51.931',0.125
'17:51.933',0.125
'17:51.936',0.140
'17:51.939',0.120
'17:51.942',0.095
'17:51.944',0.095
'17:51.947',0.105
'17:51.950',0.120
'17:51.953',0.125
'17:51.956',0.120
'17:51.958',0.110
'17:51.961',0.115
'17:51.964',0.110
'17:51.967',0.130
'17:51.969',0.130
'17:51.972',0.115
'17:51.975',0.090
'17:51.978',0.075
'17:51.981',0.085
'17:51.983',0.095
'17:51.986',0.105
'17:51.989',0.100
'17:51.992',0.090
'17:51.994',0.100
'17:51.997',0.110
'17:52.000',0.115
'17:52.003',0.110
'17:52.006',0.100
'17:52.008',0.090
'17:52.011',0.100
'17:52.014',0.100
'17:52.017',0.095
'17:52.019',0.100
'17:52.022',0.090
'17:52.025',0.070
'17:52.028',0.065
'17:52.031',0.095
'17:52.033',0.095
'17:52.036',0.100
'17:52.039',0.085
'17:52.042',0.075
'17:52.044',0.085
'17:52.047',0.085
'17:52.050',0.095
'17:52.053',0.100
'17:52.056',0.085
'17:52.058',0.070
'17:52.061',0.080
'17:52.064',0.075
'17:52.067',0.090
'17:52.069',0.095
'17:52.072',0.085
'17:52.075',0.090
'17:52.078',0.095
'17:52.081',0.110
'17:52.083',0.130
'17:52.086',0.140
'17:52.089',0.140
'17:52.092',0.135
'17:52.094',0.135
'17:52.097',0.150
'17:52.100',0.165
'17:52.103',0.165
'17:52.106',0.145
'17:52.108',0.130
'17:52.111',0.100
'17:52.114',0.090
'17:52.117',0.110
'17:52.119',0.090
'17:52.122',0.070
'17:52.125',0.060
'17:52.128',0.075
'17:52.131',0.075
'17:52.133',0.095
'17:52.136',0.095
'17:52.139',0.080
'17:52.142',0.055
'17:52.144',0.040
'17:52.147',0.045
'17:52.150',0.075
'17:52.153',0.060
'17:52.156',0.045
'17:52.158',0.020
'17:52.161',0.020
'17:52.164',0.020
'17:52.167',0.000
'17:52.169',-0.020
'17:52.172',-0.110
'17:52.175',-0.220
'17:52.178',-0.300
'17:52.181',-0.335
'17:52.183',-0.320
'17:52.186',-0.315
'17:52.189',-0.310
'17:52.192',-0.315
'17:52.194',-0.250
'17:52.197',-0.140
'17:52.200',-0.005
'17:52.203',0.055
'17:52.206',0.090
'17:52.208',0.070
'17:52.211',0.010
'17:52.214',-0.015
'17:52.217',-0.005
'17:52.219',0.010
'17:52.222',0.025
'17:52.225',0.040
'17:52.228',0.035
'17:52.231',0.055
'17:52.233',0.070
'17:52.236',0.065
'17:52.239',0.065
'17:52.242',0.055
'17:52.244',0.050
'17:52.247',0.065
'17:52.250',0.075
'17:52.253',0.075
'17:52.256',0.055
'17:52.258',0.055
'17:52.261',0.050
'17:52.264',0.060
'17:52.267',0.080
'17:52.269',0.070
'17:52.272',0.070
'17:52.275',0.055
'17:52.278',0.055
'17:52.281',0.065
'17:52.283',0.070
'17:52.286',0.075
'17:52.289',0.060
'17:52.292',0.060
'17:52.294',0.060
'17:52.297',0.070
'17:52.300',0.080
'17:52.303',0.065
'17:52.306',0.050
'17:52.308',0.045
'17:52.311',0.040
'17:52.314',0.055
'17:52.317',0.075
'17:52.319',0.065
'17:52.322',0.055
'17:52.325',0.040
'17:52.328',0.030
'17:52.331',0.045
'17:52.333',0.060
'17:52.336',0.055
'17:52.339',0.040
'17:52.342',0.025
'17:52.344',0.020
'17:52.347',0.020
'17:52.350',0.020
'17:52.353',0.025
'17:52.356',0.015
'17:52.358',0.015
'17:52.361',0.000
'17:52.364',0.000
'17:52.367',-0.010
'17:52.369',-0.010
'17:52.372',-0.030
'17:52.375',-0.045
'17:52.378',-0.045
'17:52.381',-0.040
'17:52.383',-0.040
'17:52.386',-0.045
'17:52.389',-0.070
'17:52.392',-0.100
'17:52.394',-0.100
'17:52.397',-0.100
'17:52.400',-0.090
'17:52.403',-0.110
'17:52.406',-0.115
'17:52.408',-0.130
'17:52.411',-0.135
'17:52.414',-0.130
'17:52.417',-0.135
'17:52.419',-0.135
'17:52.422',-0.150
'17:52.425',-0.160
'17:52.428',-0.160
'17:52.431',-0.150
'17:52.433',-0.130
'17:52.436',-0.135
'17:52.439',-0.135
'17:52.442',-0.135
'17:52.444',-0.130
'17:52.447',-0.110
'17:52.450',-0.085
'17:52.453',-0.065
'17:52.456',-0.060
'17:52.458',-0.050
'17:52.461',-0.040
'17:52.464',-0.015
'17:52.467',0.015
'17:52.469',0.020
'17:52.472',0.025
'17:52.475',0.040
'17:52.478',0.055
'17:52.481',0.080
'17:52.483',0.100
'17:52.486',0.115
'17:52.489',0.115
'17:52.492',0.115
'17:52.494',0.130
'17:52.497',0.135
'17:52.500',0.155
'17:52.503',0.155
'17:52.506',0.150
'17:52.508',0.150
'17:52.511',0.145
'17:52.514',0.155
'17:52.517',0.180
'17:52.519',0.175
'17:52.522',0.170
'17:52.525',0.165
'17:52.528',0.160
'17:52.531',0.175
'17:52.533',0.190
'17:52.536',0.200
'17:52.539',0.180
'17:52.542',0.175
'17:52.544',0.180
'17:52.547',0.185
'17:52.550',0.205
'17:52.553',0.190
'17:52.556',0.185
'17:52.558',0.165
'17:52.561',0.180
'17:52.564',0.180
'17:52.567',0.190
'17:52.569',0.200
'17:52.572',0.190
'17:52.575',0.180
'17:52.578',0.170
'17:52.581',0.185
'17:52.583',0.190
'17:52.586',0.195
'17:52.589',0.170
'17:52.592',0.175
'17:52.594',0.155
'17:52.597',0.180
'17:52.600',0.180
'17:52.603',0.175
'17:52.606',0.175
'17:52.608',0.160
'17:52.611',0.170
'17:52.614',0.160
'17:52.617',0.175
'17:52.619',0.185
'17:52.622',0.160
'17:52.625',0.150
'17:52.628',0.155
'17:52.631',0.165
'17:52.633',0.175
'17:52.636',0.175
'17:52.639',0.165
'17:52.642',0.155
'17:52.644',0.155
'17:52.647',0.160
'17:52.650',0.170
'17:52.653',0.175
'17:52.656',0.175
'17:52.658',0.160
'17:52.661',0.155
'17:52.664',0.160
'17:52.667',0.170
'17:52.669',0.175
'17:52.672',0.175
'17:52.675',0.150
'17:52.678',0.160
'17:52.681',0.165
'17:52.683',0.180
'17:52.686',0.175
'17:52.689',0.170
'17:52.692',0.145
'17:52.694',0.155
'17:52.697',0.165
'17:52.700',0.170
'17:52.703',0.175
'17:52.706',0.150
'17:52.708',0.145
'17:52.711',0.145
'17:52.714',0.170
'17:52.717',0.170
'17:52.719',0.160
'17:52.722',0.155
'17:52.725',0.140
'17:52.728',0.140
'17:52.731',0.150
'17:52.733',0.165
'17:52.736',0.165
'17:52.739',0.145
'17:52.742',0.130
'17:52.744',0.130
'17:52.747',0.140
'17:52.750',0.155
'17:52.753',0.155
'17:52.756',0.140
'17:52.758',0.135
'17:52.761',0.135
'17:52.764',0.140
'17:52.767',0.150
'17:52.769',0.145
'17:52.772',0.135
'17:52.775',0.125
'17:52.778',0.120
'17:52.781',0.120
'17:52.783',0.145
'17:52.786',0.145
'17:52.789',0.150
'17:52.792',0.150
'17:52.794',0.145
'17:52.797',0.180
'17:52.800',0.215
'17:52.803',0.220
'17:52.806',0.220
'17:52.808',0.225
'17:52.811',0.225
'17:52.814',0.240
'17:52.817',0.245
'17:52.819',0.245
'17:52.822',0.210
'17:52.825',0.190
'17:52.828',0.195
'17:52.831',0.215
'17:52.833',0.195
'17:52.836',0.135
'17:52.839',0.045
'17:52.842',-0.055
'17:52.844',-0.140
'17:52.847',-0.200
'17:52.850',-0.275
'17:52.853',-0.340
'17:52.856',-0.450
'17:52.858',-0.550
'17:52.861',-0.620
'17:52.864',-0.675
'17:52.867',-0.715
'17:52.869',-0.760
'17:52.872',-0.810
'17:52.875',-0.880
'17:52.878',-0.970
'17:52.881',-1.065
'17:52.883',-1.130
'17:52.886',-1.165
'17:52.889',-1.190
'17:52.892',-1.215
'17:52.894',-1.190
'17:52.897',-1.110
'17:52.900',-0.955
'17:52.903',-0.750
'17:52.906',-0.545
'17:52.908',-0.330
'17:52.911',-0.145
'17:52.914',-0.035
'17:52.917',0.020
'17:52.919',0.060
'17:52.922',0.070
'17:52.925',0.095
'17:52.928',0.120
'17:52.931',0.155
'17:52.933',0.175
'17:52.936',0.190
'17:52.939',0.185
'17:52.942',0.195
'17:52.944',0.210
'17:52.947',0.230
'17:52.950',0.245
'17:52.953',0.240
'17:52.956',0.240
'17:52.958',0.230
'17:52.961',0.225
'17:52.964',0.245
'17:52.967',0.255
'17:52.969',0.265
'17:52.972',0.255
'17:52.975',0.260
'17:52.978',0.250
'17:52.981',0.265
'17:52.983',0.280
'17:52.986',0.285
'17:52.989',0.275
'17:52.992',0.265
'17:52.994',0.265
'17:52.997',0.295
'17:53.000',0.305
'17:53.003',0.300
'17:53.006',0.295
'17:53.008',0.285
'17:53.011',0.280
'17:53.014',0.305
'17:53.017',0.315
'17:53.019',0.320
'17:53.022',0.320
'17:53.025',0.305
'17:53.028',0.310
'17:53.031',0.335
'17:53.033',0.335
'17:53.036',0.345
'17:53.039',0.340
'17:53.042',0.335
'17:53.044',0.340
'17:53.047',0.350
'17:53.050',0.360
'17:53.053',0.365
'17:53.056',0.370
'17:53.058',0.350
'17:53.061',0.350
'17:53.064',0.350
'17:53.067',0.365
'17:53.069',0.370
'17:53.072',0.345
'17:53.075',0.335
'17:53.078',0.325
'17:53.081',0.335
'17:53.083',0.350
'17:53.086',0.335
'17:53.089',0.310
'17:53.092',0.290
'17:53.094',0.285
'17:53.097',0.280
'17:53.100',0.285
'17:53.103',0.265
'17:53.106',0.255
'17:53.108',0.230
'17:53.111',0.220
'17:53.114',0.215
'17:53.117',0.220
'17:53.119',0.200
'17:53.122',0.180
'17:53.125',0.155
'17:53.128',0.145
'17:53.131',0.155
'17:53.133',0.140
'17:53.136',0.145
'17:53.139',0.125
'17:53.142',0.110
'17:53.144',0.100
'17:53.147',0.115
'17:53.150',0.135
'17:53.153',0.135
'17:53.156',0.125
'17:53.158',0.115
'17:53.161',0.120
'17:53.164',0.130
'17:53.167',0.135
'17:53.169',0.145
'17:53.172',0.135
'17:53.175',0.145
'17:53.178',0.140
'17:53.181',0.160
'17:53.183',0.165
'17:53.186',0.165
'17:53.189',0.155
'17:53.192',0.150
'17:53.194',0.145
'17:53.197',0.160
'17:53.200',0.175
'17:53.203',0.165
'17:53.206',0.155
'17:53.208',0.150
'17:53.211',0.140
'17:53.214',0.160
'17:53.217',0.170
'17:53.219',0.170
'17:53.222',0.150
'17:53.225',0.160
'17:53.228',0.160
'17:53.231',0.160
'17:53.233',0.160
'17:53.236',0.170
'17:53.239',0.150
'17:53.242',0.150
'17:53.244',0.150
'17:53.247',0.165
'17:53.250',0.175
'17:53.253',0.175
'17:53.256',0.165
'17:53.258',0.140
'17:53.261',0.140
'17:53.264',0.135
'17:53.267',0.130
'17:53.269',0.115
'17:53.272',0.075
'17:53.275',0.045
'17:53.278',0.005
'17:53.281',-0.020
'17:53.283',-0.060
'17:53.286',-0.095
'17:53.289',-0.135
'17:53.292',-0.190
'17:53.294',-0.240
'17:53.297',-0.290
'17:53.300',-0.340
'17:53.303',-0.410
'17:53.306',-0.465
'17:53.308',-0.550
'17:53.311',-0.600
'17:53.314',-0.635
'17:53.317',-0.680
'17:53.319',-0.715
'17:53.322',-0.775
'17:53.325',-0.860
'17:53.328',-0.890
'17:53.331',-0.885
'17:53.333',-0.875
'17:53.336',-0.875
'17:53.339',-0.870
'17:53.342',-0.870
'17:53.344',-0.815
'17:53.347',-0.735
'17:53.350',-0.670
'17:53.353',-0.595
'17:53.356',-0.540
'17:53.358',-0.500
'17:53.361',-0.435
'17:53.364',-0.375
'17:53.367',-0.345
'17:53.369',-0.340
'17:53.372',-0.320
'17:53.375',-0.335
'17:53.378',-0.325
'17:53.381',-0.310
'17:53.383',-0.280
'17:53.386',-0.265
'17:53.389',-0.265
'17:53.392',-0.250
'17:53.394',-0.215
'17:53.397',-0.140
'17:53.400',-0.060
'17:53.403',0.055
'17:53.406',0.125
'17:53.408',0.175
'17:53.411',0.215
'17:53.414',0.265
'17:53.417',0.280
'17:53.419',0.290
'17:53.422',0.300
'17:53.425',0.295
'17:53.428',0.305
'17:53.431',0.325
'17:53.433',0.345
'17:53.436',0.370
'17:53.439',0.355
'17:53.442',0.365
'17:53.444',0.365
'17:53.447',0.385
'17:53.450',0.395
'17:53.453',0.395
'17:53.456',0.400
'17:53.458',0.400
'17:53.461',0.395
'17:53.464',0.405
'17:53.467',0.415
'17:53.469',0.415
'17:53.472',0.410
'17:53.475',0.405
'17:53.478',0.410
'17:53.481',0.425
'17:53.483',0.420
'17:53.486',0.440
'17:53.489',0.430
'17:53.492',0.435
'17:53.494',0.425
'17:53.497',0.435
'17:53.500',0.450
'17:53.503',0.445
'17:53.506',0.445
'17:53.508',0.425
'17:53.511',0.445
'17:53.514',0.460
'17:53.517',0.465
'17:53.519',0.460
'17:53.522',0.450
'17:53.525',0.430
'17:53.528',0.425
'17:53.531',0.425
'17:53.533',0.440
'17:53.536',0.430
'17:53.539',0.425
'17:53.542',0.395
'17:53.544',0.385
'17:53.547',0.385
'17:53.550',0.385
'17:53.553',0.350
'17:53.556',0.310
'17:53.558',0.280
'17:53.561',0.245
'17:53.564',0.245
'17:53.567',0.250
'17:53.569',0.240
'17:53.572',0.225
'17:53.575',0.220
'17:53.578',0.215
'17:53.581',0.220
'17:53.583',0.220
'17:53.586',0.200
'17:53.589',0.185
'17:53.592',0.155
'17:53.594',0.160
'17:53.597',0.180
'17:53.600',0.185
'17:53.603',0.185
'17:53.606',0.170
'17:53.608',0.145
'17:53.611',0.140
'17:53.614',0.150
'17:53.617',0.150
'17:53.619',0.155
'17:53.622',0.140
'17:53.625',0.140
'17:53.628',0.130
'17:53.631',0.140
'17:53.633',0.160
'17:53.636',0.180
'17:53.639',0.160
'17:53.642',0.155
'17:53.644',0.150
'17:53.647',0.165
'17:53.650',0.170
'17:53.653',0.175
'17:53.656',0.155
'17:53.658',0.155
'17:53.661',0.145
'17:53.664',0.165
'17:53.667',0.175
'17:53.669',0.160
'17:53.672',0.160
'17:53.675',0.150
'17:53.678',0.150
'17:53.681',0.150
'17:53.683',0.170
'17:53.686',0.170
'17:53.689',0.150
'17:53.692',0.135
'17:53.694',0.125
'17:53.697',0.135
'17:53.700',0.145
'17:53.703',0.140
'17:53.706',0.135
'17:53.708',0.120
'17:53.711',0.120
'17:53.714',0.135
'17:53.717',0.135
'17:53.719',0.140
'17:53.722',0.140
'17:53.725',0.120
'17:53.728',0.115
'17:53.731',0.120
'17:53.733',0.145
'17:53.736',0.140
'17:53.739',0.120
'17:53.742',0.100
'17:53.744',0.105
'17:53.747',0.115
'17:53.750',0.135
'17:53.753',0.145
'17:53.756',0.115
'17:53.758',0.105
'17:53.761',0.100
'17:53.764',0.105
'17:53.767',0.130
'17:53.769',0.120
'17:53.772',0.115
'17:53.775',0.115
'17:53.778',0.130
'17:53.781',0.120
'17:53.783',0.130
'17:53.786',0.130
'17:53.789',0.125
'17:53.792',0.115
'17:53.794',0.105
'17:53.797',0.110
'17:53.800',0.130
'17:53.803',0.130
'17:53.806',0.105
'17:53.808',0.100
'17:53.811',0.100
'17:53.814',0.110
'17:53.817',0.125
'17:53.819',0.135
'17:53.822',0.125
'17:53.825',0.110
'17:53.828',0.110
'17:53.831',0.120
'17:53.833',0.120
'17:53.836',0.120
'17:53.839',0.115
'17:53.842',0.100
'17:53.844',0.090
'17:53.847',0.095
'17:53.850',0.105
'17:53.853',0.115
'17:53.856',0.100
'17:53.858',0.100
'17:53.861',0.095
'17:53.864',0.095
'17:53.867',0.100
'17:53.869',0.100
'17:53.872',0.090
'17:53.875',0.075
'17:53.878',0.085
'17:53.881',0.090
'17:53.883',0.095
'17:53.886',0.105
'17:53.889',0.085
'17:53.892',0.070
'17:53.894',0.065
'17:53.897',0.075
'17:53.900',0.070
'17:53.903',0.080
'17:53.906',0.065
'17:53.908',0.055
'17:53.911',0.060
'17:53.914',0.065
'17:53.917',0.085
'17:53.919',0.090
'17:53.922',0.075
'17:53.925',0.055
'17:53.928',0.050
'17:53.931',0.055
'17:53.933',0.070
'17:53.936',0.070
'17:53.939',0.065
'17:53.942',0.040
'17:53.944',0.035
'17:53.947',0.040
'17:53.950',0.065
'17:53.953',0.070
'17:53.956',0.055
'17:53.958',0.040
'17:53.961',0.040
'17:53.964',0.045
'17:53.967',0.065
'17:53.969',0.060
'17:53.972',0.055
'17:53.975',0.035
'17:53.978',0.040
'17:53.981',0.055
'17:53.983',0.065
'17:53.986',0.060
'17:53.989',0.050
'17:53.992',0.035
'17:53.994',0.035
'17:53.997',0.035
'17:54.000',0.065
'17:54.003',0.055
'17:54.006',0.045
'17:54.008',0.030
'17:54.011',0.025
'17:54.014',0.035
'17:54.017',0.035
'17:54.019',0.045
'17:54.022',0.035
'17:54.025',0.015
'17:54.028',0.010
'17:54.031',0.030
'17:54.033',0.045
'17:54.036',0.040
'17:54.039',0.030
'17:54.042',0.015
'17:54.044',0.015
'17:54.047',0.015
'17:54.050',0.030
'17:54.053',0.030
'17:54.056',0.020
'17:54.058',0.005
'17:54.061',0.005
'17:54.064',0.020
'17:54.067',0.030
'17:54.069',0.030
'17:54.072',0.020
'17:54.075',0.015
'17:54.078',0.005
'17:54.081',0.010
'17:54.083',0.020
'17:54.086',0.035
'17:54.089',0.020
'17:54.092',-0.005
'17:54.094',0.005
'17:54.097',0.010
'17:54.100',0.025
'17:54.103',0.025
'17:54.106',0.015
'17:54.108',0.000
'17:54.111',-0.005
'17:54.114',0.015
'17:54.117',0.020
'17:54.119',0.015
'17:54.122',0.005
'17:54.125',-0.010
'17:54.128',0.000
'17:54.131',0.010
'17:54.133',0.035
'17:54.136',0.030
'17:54.139',0.020
'17:54.142',0.005
'17:54.144',0.005
'17:54.147',0.015
'17:54.150',0.015
'17:54.153',0.015
'17:54.156',0.005
'17:54.158',0.000
'17:54.161',0.000
'17:54.164',0.010
'17:54.167',0.025
'17:54.169',0.020
'17:54.172',0.005
'17:54.175',0.000
'17:54.178',0.000
'17:54.181',0.000
'17:54.183',0.015
'17:54.186',0.005
'17:54.189',0.005
'17:54.192',-0.010
'17:54.194',-0.010
'17:54.197',0.000
'17:54.200',0.020
'17:54.203',0.015
'17:54.206',0.010
'17:54.208',-0.005
'17:54.211',0.000
'17:54.214',0.005
'17:54.217',0.015
'17:54.219',0.015
'17:54.222',0.000
'17:54.225',0.000
'17:54.228',-0.005
'17:54.231',0.000
'17:54.233',0.015
'17:54.236',0.015
'17:54.239',0.010
'17:54.242',-0.005
'17:54.244',-0.005
'17:54.247',-0.005
'17:54.250',0.015
'17:54.253',0.010
'17:54.256',0.030
'17:54.258',0.000
'17:54.261',0.000
'17:54.264',0.015
'17:54.267',0.010
'17:54.269',0.020
'17:54.272',0.000
'17:54.275',-0.035
'17:54.278',-0.035
'17:54.281',-0.045
'17:54.283',-0.055
'17:54.286',-0.050
'17:54.289',-0.070
'17:54.292',-0.065
'17:54.294',-0.050
'17:54.297',-0.050
'17:54.300',-0.045
'17:54.303',-0.035
'17:54.306',-0.055
'17:54.308',-0.070
'17:54.311',-0.070
'17:54.314',-0.065
'17:54.317',-0.030
'17:54.319',-0.035
'17:54.322',-0.040
'17:54.325',-0.055
'17:54.328',-0.040
'17:54.331',-0.010
'17:54.333',-0.005
'17:54.336',-0.015
'17:54.339',-0.025
'17:54.342',-0.030
'17:54.344',-0.020
'17:54.347',-0.020
'17:54.350',0.000
'17:54.353',0.000
'17:54.356',-0.005
'17:54.358',-0.010
'17:54.361',-0.020
'17:54.364',-0.020
'17:54.367',-0.005
'17:54.369',0.000
'17:54.372',-0.015
'17:54.375',-0.035
'17:54.378',-0.040
'17:54.381',-0.035
'17:54.383',-0.025
'17:54.386',-0.035
'17:54.389',-0.065
'17:54.392',-0.080
'17:54.394',-0.085
'17:54.397',-0.110
'17:54.400',-0.160
'17:54.403',-0.240
'17:54.406',-0.315
'17:54.408',-0.360
'17:54.411',-0.360
'17:54.414',-0.335
'17:54.417',-0.315
'17:54.419',-0.295
'17:54.422',-0.250
'17:54.425',-0.180
'17:54.428',-0.085
'17:54.431',0.020
'17:54.433',0.080
'17:54.436',0.055
'17:54.439',-0.005
'17:54.442',-0.050
'17:54.444',-0.065
'17:54.447',-0.035
'17:54.450',0.005
'17:54.453',0.010
'17:54.456',0.000
'17:54.458',-0.010
'17:54.461',-0.020
'17:54.464',-0.005
'17:54.467',0.000
'17:54.469',0.020
'17:54.472',0.005
'17:54.475',0.000
'17:54.478',-0.015
'17:54.481',-0.005
'17:54.483',0.005
'17:54.486',0.005
'17:54.489',-0.005
'17:54.492',-0.025
'17:54.494',-0.020
'17:54.497',-0.020
'17:54.500',-0.010
'17:54.503',0.000
'17:54.506',-0.010
'17:54.508',-0.020
'17:54.511',-0.030
'17:54.514',-0.005
'17:54.517',-0.005
'17:54.519',-0.010
'17:54.522',-0.020
'17:54.525',-0.030
'17:54.528',-0.035
'17:54.531',-0.020
'17:54.533',-0.020
'17:54.536',-0.010
'17:54.539',-0.025
'17:54.542',-0.045
'17:54.544',-0.040
'17:54.547',-0.035
'17:54.550',-0.025
'17:54.553',-0.015
'17:54.556',-0.030
'17:54.558',-0.050
'17:54.561',-0.060
'17:54.564',-0.060
'17:54.567',-0.065
'17:54.569',-0.060
'17:54.572',-0.085
'17:54.575',-0.100
'17:54.578',-0.095
'17:54.581',-0.095
'17:54.583',-0.085
'17:54.586',-0.090
'17:54.589',-0.105
'17:54.592',-0.125
'17:54.594',-0.135
'17:54.597',-0.135
'17:54.600',-0.125
'17:54.603',-0.130
'17:54.606',-0.130
'17:54.608',-0.170
'17:54.611',-0.175
'17:54.614',-0.175
'17:54.617',-0.170
'17:54.619',-0.185
'17:54.622',-0.205
'17:54.625',-0.215
'17:54.628',-0.230
'17:54.631',-0.230
'17:54.633',-0.220
'17:54.636',-0.205
'17:54.639',-0.225
'17:54.642',-0.250
'17:54.644',-0.260
'17:54.647',-0.255
'17:54.650',-0.245
'17:54.653',-0.255
'17:54.656',-0.275
'17:54.658',-0.280
'17:54.661',-0.270
'17:54.664',-0.265
'17:54.667',-0.240
'17:54.669',-0.260
'17:54.672',-0.270
'17:54.675',-0.275
'17:54.678',-0.255
'17:54.681',-0.245
'17:54.683',-0.230
'17:54.686',-0.210
'17:54.689',-0.210
'17:54.692',-0.210
'17:54.694',-0.195
'17:54.697',-0.180
'17:54.700',-0.140
'17:54.703',-0.120
'17:54.706',-0.120
'17:54.708',-0.115
'17:54.711',-0.095
'17:54.714',-0.080
'17:54.717',-0.065
'17:54.719',-0.055
'17:54.722',-0.040
'17:54.725',-0.040
'17:54.728',-0.035
'17:54.731',-0.030
'17:54.733',0.000
'17:54.736',0.010
'17:54.739',0.010
'17:54.742',0.015
'17:54.744',0.010
'17:54.747',0.025
'17:54.750',0.040
'17:54.753',0.045
'17:54.756',0.020
'17:54.758',0.020
'17:54.761',0.015
'17:54.764',0.035
'17:54.767',0.040
'17:54.769',0.050
'17:54.772',0.030
'17:54.775',0.030
'17:54.778',0.020
'17:54.781',0.035
'17:54.783',0.050
'17:54.786',0.050
'17:54.789',0.035
'17:54.792',0.030
'17:54.794',0.025
'17:54.797',0.035
'17:54.800',0.040
'17:54.803',0.055
'17:54.806',0.040
'17:54.808',0.035
'17:54.811',0.020
'17:54.814',0.025
'17:54.817',0.055
'17:54.819',0.060
'17:54.822',0.045
'17:54.825',0.030
'17:54.828',0.020
'17:54.831',0.035
'17:54.833',0.045
'17:54.836',0.050
'17:54.839',0.035
'17:54.842',0.020
'17:54.844',0.020
'17:54.847',0.025
'17:54.850',0.045
'17:54.853',0.045
'17:54.856',0.040
'17:54.858',0.025
'17:54.861',0.020
'17:54.864',0.035
'17:54.867',0.040
'17:54.869',0.040
'17:54.872',0.040
'17:54.875',0.030
'17:54.878',0.030
'17:54.881',0.045
'17:54.883',0.050
'17:54.886',0.055
'17:54.889',0.035
'17:54.892',0.020
'17:54.894',0.030
'17:54.897',0.025
'17:54.900',0.030
'17:54.903',0.030
'17:54.906',0.015
'17:54.908',-0.015
'17:54.911',-0.010
'17:54.914',0.010
'17:54.917',0.020
'17:54.919',0.025
'17:54.922',0.020
'17:54.925',0.010
'17:54.928',-0.010
'17:54.931',-0.025
'17:54.933',-0.055
'17:54.936',-0.135
'17:54.939',-0.185
'17:54.942',-0.260
'17:54.944',-0.315
'17:54.947',-0.375
'17:54.950',-0.435
'17:54.953',-0.545
'17:54.956',-0.630
'17:54.958',-0.705
'17:54.961',-0.755
'17:54.964',-0.790
'17:54.967',-0.810
'17:54.969',-0.835
'17:54.972',-0.885
'17:54.975',-0.925
'17:54.978',-0.965
'17:54.981',-1.000
'17:54.983',-1.015
'17:54.986',-1.050
'17:54.989',-1.100
'17:54.992',-1.145
'17:54.994',-1.150
'17:54.997',-1.135
'17:55.000',-1.080
'17:55.003',-1.025
'17:55.006',-0.955
'17:55.008',-0.895
'17:55.011',-0.840
'17:55.014',-0.760
'17:55.017',-0.675
'17:55.019',-0.565
'17:55.022',-0.520
'17:55.025',-0.470
'17:55.028',-0.445
'17:55.031',-0.415
'17:55.033',-0.390
'17:55.036',-0.375
'17:55.039',-0.345
'17:55.042',-0.340
'17:55.044',-0.335
'17:55.047',-0.330
'17:55.050',-0.300
'17:55.053',-0.270
'17:55.056',-0.240
'17:55.058',-0.205
'17:55.061',-0.135
'17:55.064',-0.040
'17:55.067',0.045
'17:55.069',0.115
'17:55.072',0.155
'17:55.075',0.175
'17:55.078',0.200
'17:55.081',0.220
'17:55.083',0.250
'17:55.086',0.270
'17:55.089',0.265
'17:55.092',0.265
'17:55.094',0.275
'17:55.097',0.290
